protocol,horizon,scaling,sim_seed,seed,val_acc,full_acc,val_majority,full_majority,overlap_fraction,n_train,n_val
purged_embargoed,10,global_max,0,6,0.40454076367389064,0.6211408709875281,0.4262125902992776,0.40298507462686567,0.0,3803,969
purged_embargoed,10,train_only,0,6,0.33436532507739936,0.6446534451032508,0.4262125902992776,0.40298507462686567,0.0,3803,969
purged_embargoed,10,global_max,0,7,0.3126934984520124,0.45389490901656104,0.4262125902992776,0.40298507462686567,0.0,3803,969
purged_embargoed,10,train_only,0,7,0.36635706914344685,0.6781844203639338,0.4262125902992776,0.40298507462686567,0.0,3803,969
purged_embargoed,10,global_max,0,8,0.2899896800825593,0.5532610918012676,0.4262125902992776,0.40298507462686567,0.0,3803,969
purged_embargoed,10,train_only,0,8,0.3508771929824561,0.6213453281537518,0.4262125902992776,0.40298507462686567,0.0,3803,969
purged_embargoed,10,global_max,0,9,0.37564499484004127,0.6107135555101206,0.4262125902992776,0.40298507462686567,0.0,3803,969
purged_embargoed,10,train_only,0,9,0.3126934984520124,0.5158454303823349,0.4262125902992776,0.40298507462686567,0.0,3803,969
purged_embargoed,20,global_max,0,0,0.36363636363636365,0.5640237656217988,0.44932079414838033,0.38270846138086456,0.0,3785,957
purged_embargoed,20,train_only,0,0,0.38662486938349006,0.5687359147715632,0.44932079414838033,0.38270846138086456,0.0,3785,957
purged_embargoed,20,global_max,0,1,0.2884012539184953,0.6295841016185207,0.44932079414838033,0.38270846138086456,0.0,3785,957
purged_embargoed,20,train_only,0,1,0.290491118077325,0.595779553370211,0.44932079414838033,0.38270846138086456,0.0,3785,957
purged_embargoed,20,global_max,0,2,0.3458725182863114,0.6635935259168203,0.44932079414838033,0.38270846138086456,0.0,3785,957
purged_embargoed,20,train_only,0,2,0.37513061650992685,0.6136037697193198,0.44932079414838033,0.38270846138086456,0.0,3785,957
purged_embargoed,20,global_max,0,3,0.31452455590386624,0.6793689817660316,0.44932079414838033,0.38270846138086456,0.0,3785,957
purged_embargoed,20,train_only,0,3,0.3542319749216301,0.7148125384142594,0.44932079414838033,0.38270846138086456,0.0,3785,957
